id	preprotext	irony
1435	Really my mind is the only thing thats up right now . .	0
1436	AUTHOR_TOKEN will this do ? * url *	0
1437	Listening to Sail by AWOLNATION TOPIC_nowplaying * url *	0
1438	AUTHOR_TOKEN stay humble , but u turning down that fight is your choice no one else 's it 's not like you have the title oranything	0
1439	AUTHOR_TOKEN hope you enjoy it !	0
1440	AUTHOR_TOKEN AUTHOR_TOKEN are you two actually dating or is that just part of the film and tv show ?	0
1441	I miss Vrinda nd Florence 3 EMOJI_5	0
1442	AUTHOR_TOKEN lmao !  the hurricane might move up the rivers ! TOPIC_keepanopenmind	0
1443	lol they always laughing at her . shitty hands ass Sept 7 & 8 . 2DayHouseParty	0
1444	These old ladies pointing at me on this train ffs	0
1445	“ AUTHOR_TOKEN : If I had no muscle tone I 'd wear a tank to the bar	0
1446	So i have no idea what i did with my pay stub which means i either lost it or tossed it in the garbage . Time to watch my bank account EMOJI_524	0
1447	TOPIC_business Japan 's industrial output resumes slide , sinking 1.2 percent , amid weak global . . - Washington Post TOPIC_news	0
1448	"Fri 7_Sept : "" Hasta la vista "" - story of young men determined to enjoy life , who will not let their disabilities stop them ! * url *"	0
1449	Lol EMOJI_769 RT “ AUTHOR_TOKEN : When I am high , I turn into a Cereal Killer . ”	0
1450	""" AUTHOR_TOKEN : I think this girl is mad and was subtweetig me yesterday lol "" do not you just love it when that happens lol"	0
1451	Tunggu TOPIC_TheAbsurdStory keluar ! ! !	0
1452	AUTHOR_TOKEN it was	0
1453	AUTHOR_TOKEN way to have my back doo doo ! ! ! EMOJI_465	0
1454	My charger works on my roommates phone , the iPad , and NOT my phone . That makes a lot of sense . TOPIC_iPhoneprobs	0
1455	How do you say bistro in foreign ? AUTHOR_TOKEN	0
1456	After 45 minutes of deliberation it has been decided : Idaho is the worst state . AUTHOR_TOKEN	0
1457	Rule 1 TOPIC_Carnival Do not expect to stay with your group , it will not happen Just say YOLO and hope for the best AUTHOR_TOKEN AUTHOR_TOKEN	0
1458	AUTHOR_TOKEN he was doggin Obama too	0
1459	Dad just said he reckons I should audition for xfactor TOPIC_sosupportive	0
1460	If Vandy wins tonight that just validates how loaded the SEC is top to bottom . .	0
1461	Long long amazing line at security ! Wonderful start to the long weekend TOPIC_can ' twait TOPIC_hungry TOPIC_airportat5AM	0
1462	Chillin ' with a game of Rock Band 3 . Fun times to be had . * url *	0
1463	The Natalee Holloway movie makes me wanna cry EMOJI_790 EMOJI_790 EMOJI_790 EMOJI_816 EMOJI_816	0
1464	China ’ s iOS , Android growth up more than 400 % in last year according to Flurry . Chile is 2nd at 279 % . * url *	0
1465	Agreed . Too much hype for a rook who has not played one snap in the regular season yet . RT AUTHOR_TOKEN : for a rookie QB . TOPIC_EaglesFans	0
1466	1 am and I can already tell today will be a great day	0
1467	AUTHOR_TOKEN feeling the love ! !	0
1468	AUTHOR_TOKEN AUTHOR_TOKEN Dutchess county fair is not in Syracuse . It 's in rhinebeck ny .	0
1469	Udinese away looks tempting ! TOPIC_EuropeanAway	0
1470	Fukk it , I am Popping these Pills like they Skittles ! ! I can not Deal with the Migraine , Back Pains , Nausea , Hot Flashes etc ALL AT ONCE	0
1471	AUTHOR_TOKEN ayee jamming to AUTHOR_TOKEN leggoo	0
1472	AUTHOR_TOKEN Love how he uses the term suspect , like he was an actual cop , but could not pass an intro criminal justice	0
1473	AUTHOR_TOKEN Absolutely ! She just keeps re-tweeting anything and everything that mentions her name . My page is flooded ! Enough , I said .	0
1474	AUTHOR_TOKEN yaay * Insert ' always look on the bright side of life ' joke here * EMOJI_76	0
1475	do not think this night could have gone any better	0
1476	S / o to bro AUTHOR_TOKEN a cool chill nigga , everybody go and follow him	0
1477	Love is a beautiful thing that could leave an ugly scar	0
1478	Aquatic hues for your little TOPIC_princess . The Disney Princess collection , now at 50 % off . Only at the TOPIC_Spaces TOPIC_Sale . * url *	0
1479	AUTHOR_TOKEN could I get a follow back ? EMOJI_5 )	0
1480	Daamn , in Pasadena its raining SO FUCKING hard ! Some crazy shit	0
1481	AUTHOR_TOKEN That 's what most people do opening of college football .	0
1482	AUTHOR_TOKEN Welcome back ! TOPIC_SteelersNation	0
1483	I no longer pull the little hairs at the bottom of my hairline on my neck . Maybe you are the one who gave me anxiety and stressed me out !	0
1484	I think AUTHOR_TOKEN needs to read this New York Times Editorial EMOJI_374 Mr . Romney Reinvents History * url *	0
1485	AUTHOR_TOKEN I did not have chance so I am getting them tomorrow , I will let you know then xx	0
1486	3,250 bottles of nail polish used during TOPIC_NYFW . That 's , uh , a lot . Cc : AUTHOR_TOKEN * url *	0
1487	Correction . THE Messiah ! RT AUTHOR_TOKEN : Wow ! Mitt is a messiah TOPIC_RNC2012	0
1488	Melanie runs a successful task analysis back to work programme , supporting and enabling injured staff to remain at work or return to work .	0
1489	TOPIC_picstitch wee my babby EMOJI_52 💘 * url *	0
1490	AUTHOR_TOKEN and i have that 1D swag .	0
1491	When I come in at 5am I do not expect to me doing my duties on top of closing shifts duties . . TOPIC_thanksforthehelp	0
1492	AUTHOR_TOKEN AUTHOR_TOKEN Haha am i supposed to be intimidated ?	0
1493	When your girlfriend gets angry , tell her to TOPIC_chillbythefire	0
1494	I will just talk to one of the many friends I have in my phone ! EMOJI_770 * url *	0
1495	Time to get excited for hydraulics ! Yeah buddy !	0
1496	AUTHOR_TOKEN you mean the professor at UNC was not a Republican ? ?	0
1497	"AUTHOR_TOKEN funny when Dermot says to you about 3 days into the course "" 0h is your boyfriend a manager lol"	0
1498	AUTHOR_TOKEN project c sounds okay too hahah	0
1499	AUTHOR_TOKEN I am still on the ground TOPIC_notaspro	0
1500	Ulster bank provide generous € 25 incident credit to all those out of pocket for weeks ! TOPIC_sham TOPIC_UlsterBank	0
1501	Throwing ice at people because they need to	0
1502	Puppy forced into bin is rescued * url *	0
1503	rabago_o's photo * url * me all happy to be in college EMOJI_44	0
1504	AUTHOR_TOKEN what the hell ?	0
1505	The smell of freshly washed clothes is actually the best	0
1506	AUTHOR_TOKEN shower me with your pretty charms	0
1507	AUTHOR_TOKEN hey missy funny finding you here EMOJI_114 hope all is well	0
1508	Hey , hi . I am here to look pretty and insult your intelligence . [ insert something insulting to your intelligence and hairflip here ]	0
1509	Do not be so formal because I am much older you think it 's not nice to ask me help . . Pls do tell me so I will not be feeling much guilt .	0
1510	does anybody know how to say baagee in sign language ? since we can not say it at them we can just motion it at them .	0
1511	AUTHOR_TOKEN You use your twitter so much you need to calm down	0
1512	This is really bad . The problem is I do not know when I will be called . My only choice is to wait until I am called .	0
1513	AUTHOR_TOKEN ur clever	0
1514	AUTHOR_TOKEN thanks for picking me up a few , really now , you did not have too	0
1515	AUTHOR_TOKEN what up	0
1516	Ahahah ngelamun * fly RT AUTHOR_TOKEN : * toss sambil ngedipin mata * ahahah RT AUTHOR_TOKEN : Ih retweet 2 diee EMOJI_39 RT AUTHOR_TOKEN	0
1517	My wife making my cake EMOJI_5	0
1518	AUTHOR_TOKEN AUTHOR_TOKEN I think it was our amazing teacher	0
1519	someone who speaks of something that complete opposite of what he means , correct me if i am wrong again .	0
1520	TOPIC_VoteOneDirection fuck all you that r not tweeting this EMOJI_465	0
1521	Cancer is a disease that involves uncontrolled mitosis . Hopefully , researchers will eventually learn how to turn . . * url *	0
1522	Condi authorized torture . Not rational either . RT : AUTHOR_TOKEN : Wrt to the last question , just remembered Condi Rice . Anyone else ?	0
1523	AUTHOR_TOKEN Yup , I reckon so . Halfway through S02 at the moment , 3 and 4 in the pipelines .	0
1524	So . . what 's this new thing in school EVERYONE 'S talking about	0
1525	""" I would go through all this pain take a bullet straight through my brain Yes I would die for you baby but you wont do the same """	0
1526	Nope he Stayin home with me all day	0
1527	stfu , no it do not ! “ AUTHOR_TOKEN : we ALL know ! “ AUTHOR_TOKEN : AUTHOR_TOKEN we all know who heart ur clos to lol jkjk ” ”	0
1528	Neighbors boarded up and left * url *	0
1529	First day of senior year TOPIC_woohoo	0
1530	Free condoms and lube TOPIC_yippee TOPIC_alwaysfuninthemorning	0
1531	Or I could go for a jog but the thought just makes me tired and out of breathe	0
1532	AUTHOR_TOKEN Check out the 3rd TOPIC_LabLife installment * url *	0
1533	AUTHOR_TOKEN * url * - - - is it ? ? \ EMOJI_754 /	0
1534	AUTHOR_TOKEN I dreamt you were here and you were telling me something very important but I was waking up ! TOPIC_dreamingofyocko	0
1535	Robs singing is beautiful !	0
1536	A Dramatic Resuscitation : A 1907 Hospital Turned Home — Home & Delicious : Imagine an old fisherman 's hospital . . * url *	0
1537	CINCINNATI ( AP ) - - Lunar pioneers plan to attend a private service in Ohio for astronaut Neil Armstrong , fol . . * url *	0
1538	My room is freezing	0
1539	Letters : Medical Imaging ’ s Gains ( 1 Letter ) * url *	0
1540	Performin Live 2nite At The Loft Book Store Cafe AUTHOR_TOKEN 350 Tompkins Av 8m til 12am AUTHOR_TOKEN AUTHOR_TOKEN * url *	0
1541	Is the rascal flatts concert tonight ?	0
1542	well , shit , at least you tried .	0
1543	That woman on Jeremy Kyle would so get it	0
1544	UK Truebies not long now until those of you with Sky and Virgin get to see the fabulous fifth season of True . . * url *	0
1545	"Thank you TOPIC_ff "" AUTHOR_TOKEN : Thanks so much for follow AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN . . """	0
1546	That 's not creepy at all	0
1547	Looking forward to a football filled timeline today girls TOPIC_doigiveashit	0
1548	3 users unfollowed me today ( checked by * url * [ autotweet ]	0
1549	I wish I cared about the highway 167 showdown . . TOPIC_dontgetfootball EMOJI_799	0
1550	The second new picture of TOPIC_Tecna from the season five Photo Gallery ! * url * TOPIC_WinxClub	0
1551	The grass is greener where you water it !	0
1552	“ AUTHOR_TOKEN : Don Fehr has left NHL offices . TOPIC_TSN ” - I am so glad they are putting the time in !	0
1553	AUTHOR_TOKEN oo oh lucky ! i have 2 classes and 1 lab but textt me EMOJI_5	0
1554	I downloaded mp3 06 - escape_the_fate-smooth . mp3 - * url *	0
1555	We are hiring a new Kiosk Supervisor ! Think you have what it takes ? Then apply ! * url * Deadline is September_7th , at Noon !	0
1556	Siplah , dtunggu Yªaªaђ transferan na Yªaªaђ wkwkw RT AUTHOR_TOKEN : Iya [ ɑ ̅ ̲ κ ̅ ̲ u ̅ ̲ ] ( cont ) * url *	0
1557	First AP Calc homework of the year TOPIC_yay	0
1558	AUTHOR_TOKEN cheers for uploading those pictures sammy boy !	0
1559	well your new relationship is really quite a shock to me	0
1560	Yay andrew Corbin is in my English class	0
1561	These are the most normal people I have ever met in my life	0
1562	AUTHOR_TOKEN AUTHOR_TOKEN Really ? TOPIC_Surprising Heard the exact same thing about English . .	0
1563	Guess I was right , falcao is comin TOPIC_lfc	0
1564	Seeing you < < TOPIC_bestdayever	0
1565	AUTHOR_TOKEN oh my ! That sounds like a rough day indeed Only bustin your chops , I understand !	0
1566	Anzhi join TOPIC_LFC , BSC Young Boys & Udinese in Group A of the Europa League . Bring them on , redmen ! TOPIC_ynwa	0
1567	TOPIC_Lawwwddd oo mf got me rolling early in the morning tho . EMOJI_769 EMOJI_769 EMOJI_769	0
1568	For BBQ takeaway call us AUTHOR_TOKEN 2246481 8 & will prepare the beef patties for grilling . Enjoy EMOJI_770	0
1569	Real shit i am really fucking real , like , really .	0
1570	I have lost a follower . I am heartbroken . Honestly . TOPIC_tooearlytocare	0
1571	JaE has a show on 09/01 / 2012 at 08:00 PM AUTHOR_TOKEN The Grape Room in Philadelphia , PA * url * TOPIC_concert	0
1572	do not say it 's too late to try , to make it right . .	0
1573	via the D3 forums : the crab reference made me LOL . * url *	0
1574	You know it 's cloudy outside when you look outside and there is a lot of clouds .	0
1575	AUTHOR_TOKEN at least its nice outside	0
1576	AUTHOR_TOKEN LMAOO Ohh the bus , I do not even know where I can get on one	0
1577	You would piss me off before my game . TOPIC_thanks	0
1578	AUTHOR_TOKEN I texted anyway	0
1579	In a bit of initially unplanned synergy , AUTHOR_TOKEN breaks down the AUTHOR_TOKEN crew 's recent NFL slow draft : * url *	0
1580	AUTHOR_TOKEN AUTHOR_TOKEN i want it ! ! ! I need it ! ! ! xx	0
1581	Lol my brother wanted to go outside my mama tol him to do his homwork and read the bible hahaha	0
1582	This weather is lovely I want to go to band camp so badly right now	0
1583	I love that Joey Barton quote “ For some reason the Manager dislikes me ” . Unbelievable . How can anyone dislike Joey Barton ? ?	0
1584	AUTHOR_TOKEN I am super excited for tomorrow morning .	0
1585	She about to text yuh AUTHOR_TOKEN	0
1586	I am fortunate to be able to speak the people 's language . We help bring an understanding to things they already know .	0
1587	TOPIC_People TOPIC_be TOPIC_like TOPIC_this TOPIC_on TOPIC_instagram TOPIC_like TOPIC_okay TOPIC_two TOPIC_or TOPIC_three TOPIC_is TOPIC_enough - __ - LOL	0
1588	HA ! “ AUTHOR_TOKEN : USA ! USA ! RT AUTHOR_TOKEN TOPIC_HoneyBooBoo beats Republican National Convention TOPIC_RNC in ratings * url *	0
1589	Hot pool fun in TOPIC_Hanmer after a big day of training TOPIC_timetorelax * url *	0
1590	Maybe I am just like my mother .	0
1591	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN your town you guys decide and I will be there . What day did we decide ?	0
1592	I like the way you french . . Inhale , do it again EMOJI_694	0
1593	Aw gutted she 's took then big hoops out , I really thought they brought out the colour in her eyes	0
1594	AUTHOR_TOKEN thats just who i amm EMOJI_3 i help people in times like thesee	0
1595	The day 's top national intelligence headlines including the latest pirate kidnapping , and how cosmic rays scan cargo * url *	0
1596	AUTHOR_TOKEN joking . . Marois is dumb , didnt get the	0
1597	oh , I believe the game is seriously afoot now TOPIC_cbb uk	0
1598	AUTHOR_TOKEN Good call . I start classes Sept . 10th , and then it 's broken down into quarters for about a year and a half . Should be interesting .	0
1599	This is a test . . I will pass it	0
1600	I love finding out who your true friends are . It 's seriously just the best . EMOJI_465	0
1601	can not beat a bloody good roast	0
1602	AUTHOR_TOKEN haha should have included a hashtag	0
1603	You stole my happy , you made me cry , took the lonely and took me for a ride .	0
1604	Check this out * url *	0
1605	AUTHOR_TOKEN David whens your next fight please reply !	0
1606	""" You are like an Indian summer in the middle of winter , like a hard candy with a surrprise center . "" - AUTHOR_TOKEN TOPIC_oldbutgood"	0
1607	iFrames are the way forward	0
1608	AUTHOR_TOKEN I know right ? So very strange , but it made my day_EMOJI_44 TOPIC_easilyamused	0
1609	I wanna be your secret love .	0
1610	To anyone still making the ' Something about a picture of Andy Carroll . . OH NO WAIT , It 's A HORSE ' joke ; stop .	0
1611	TOPIC_AustriaHungarySloveniaWant1D TOPIC_voteonedirection Már 2 . EMOJI_44	0
1612	AUTHOR_TOKEN awoo I am shitting it . Reply to my whatsapp babe TOPIC_rejected	0
1613	"Is it weird that "" Over My Dead Body "" used to make me cry ? Juss the chorus thoo . . Haha"	0
1614	Now the thinking settles in TOPIC_great EMOJI_802	0
1615	I wanna go to an american school omg EMOJI_4	0
1616	arrgghh my feet r killing me school uniform done new school shoes check coat bag lunch box bed early for me i think AUTHOR_TOKEN	0
1617	What is this ? Bash Jeremy Bevans at work day ? Yeah ? Oh okay ! TOPIC_holycrap must be awesome to be the guy everyone hates ! TOPIC_yeahright	0
